18.48	213
18.5	227
18.52	243
18.54	218
18.56	254
18.58	236
18.6	221
18.62	247
18.64	249
18.66	221
18.68	219
18.7	233
18.72	228
18.74	248
18.76	236
18.78	244
18.8	232
18.82	223
18.84	226
18.86	232
18.88	240
18.9	223
18.92	262
18.94	231
18.96	211
18.98	191
19	207
19.02	235
19.04	243
19.06	198
19.08	191
19.1	232
19.12	218
19.14	234
19.16	215
19.18	217
19.2	248
19.22	222
19.24	218
19.26	249
19.28	191
19.3	240
19.32	205
19.34	220
19.36	219
19.38	224
19.4	202
19.42	198
19.44	241
19.46	183
19.48	223
19.5	244
19.52	245
19.54	219
19.56	213
19.58	211
19.6	219
19.62	217
19.64	238
19.66	222
19.68	222
19.7	196
19.72	203
19.74	222
19.76	210
19.78	212
19.8	245
19.82	219
19.84	230
19.86	205
19.88	219
19.9	212
19.92	225
19.94	203
19.96	191
19.98	248
20	190
20.02	215
20.04	221
20.06	204
20.08	248
20.1	220
20.12	219
20.14	247
20.16	240
20.18	215
20.2	227
20.22	240
20.24	203
20.26	204
20.28	223
20.3	224
20.32	199
20.34	213
20.36	203
20.38	216
20.4	205
20.42	202
20.44	192
20.46	203
20.48	221
20.5	225
20.52	224
20.54	211
20.56	192
20.58	214
20.6	201
20.62	211
20.64	207
20.66	215
20.68	189
20.7	203
20.72	199
20.74	196
20.76	187
20.78	205
20.8	195
20.82	204
20.84	211
20.86	211
20.88	174
20.9	191
20.92	197
20.94	195
20.96	205
20.98	215
21	217
21.02	223
21.04	201
21.06	202
21.08	181
21.1	228
21.12	202
21.14	172
21.16	190
21.18	168
21.2	203
21.22	194
21.24	205
21.26	199
21.28	183
21.3	209
21.32	177
21.34	192
21.36	188
21.38	186
21.4	183
21.42	199
21.44	222
21.46	191
21.48	180
21.5	186
21.52	206
21.54	190
21.56	184
21.58	180
21.6	191
21.62	190
21.64	186
21.66	202
21.68	177
21.7	192
21.72	201
21.74	188
21.76	175
21.78	191
21.8	185
21.82	198
21.84	196
21.86	206
21.88	209
21.9	190
21.92	186
21.94	190
21.96	217
21.98	173
22	209
22.02	195
22.04	193
22.06	182
22.08	179
22.1	189
22.12	188
22.14	206
22.16	178
22.18	175
22.2	199
22.22	191
22.24	199
22.26	185
22.28	195
22.3	233
22.32	208
22.34	219
22.36	177
22.38	199
22.4	180
22.42	167
22.44	174
22.46	201
22.48	189
22.5	188
22.52	210
22.54	181
22.56	203
22.58	203
22.6	184
22.62	195
22.64	216
22.66	216
22.68	208
22.7	201
22.72	222
22.74	228
22.76	197
22.78	218
22.8	267
22.82	233
22.84	257
22.86	277
22.88	285
22.9	290
22.92	336
22.94	316
22.96	367
22.98	380
23	404
23.02	481
23.04	504
23.06	652
23.08	728
23.1	849
23.12	1007
23.14	1288
23.16	1438
23.18	1705
23.2	1920
23.22	2204
23.24	2238
23.26	2223
23.28	2088
23.3	1964
23.32	1577
23.34	1329
23.36	1032
23.38	830
23.4	668
23.42	512
23.44	418
23.46	355
23.48	321
23.5	298
23.52	239
23.54	250
23.56	252
23.58	238
23.6	228
23.62	225
23.64	220
23.66	229
23.68	197
23.7	224
23.72	207
23.74	196
23.76	205
23.78	191
23.8	186
23.82	190
23.84	196
23.86	182
23.88	172
23.9	172
23.92	193
23.94	212
23.96	157
23.98	183
24	159
24.02	168
24.04	169
24.06	163
24.08	180
24.1	174
24.12	188
24.14	186
24.16	204
24.18	169
24.2	191
24.22	173
24.24	199
24.26	189
24.28	159
24.3	154
24.32	150
24.34	171
24.36	176
24.38	152
24.4	173
24.42	168
24.44	179
24.46	180
24.48	166
24.5	172
24.52	176
24.54	188
24.56	171
24.58	170
24.6	177
24.62	173
24.64	178
24.66	157
24.68	190
24.7	166
24.72	182
24.74	167
24.76	175
24.78	163
24.8	142
24.82	188
24.84	174
24.86	181
24.88	160
24.9	194
24.92	181
24.94	156
24.96	166
24.98	192
25	164
25.02	179
25.04	192
25.06	166
25.08	175
25.1	161
25.12	149
25.14	179
25.16	200
25.18	177
25.2	144
25.22	168
25.24	163
25.26	173
25.28	159
25.3	196
25.32	165
25.34	193
25.36	185
25.38	204
25.4	207
25.42	185
25.44	204
25.46	205
25.48	208
25.5	185
25.52	204
25.54	187
25.56	185
25.58	208
25.6	206
25.62	227
25.64	255
25.66	217
25.68	237
25.7	247
25.72	270
25.74	265
25.76	299
25.78	304
25.8	302
25.82	352
25.84	340
25.86	383
25.88	368
25.9	475
25.92	470
25.94	491
25.96	465
25.98	507
26	527
26.02	525
26.04	483
26.06	533
26.08	498
26.1	523
26.12	428
26.14	476
26.16	428
26.18	398
26.2	343
26.22	344
26.24	301
26.26	287
26.28	255
26.3	307
26.32	223
26.34	224
26.36	238
26.38	253
26.4	213
26.42	177
26.44	183
26.46	195
26.48	192
26.5	172
26.52	188
26.54	201
26.56	174
26.58	165
26.6	194
26.62	163
26.64	185
26.66	155
26.68	186
26.7	166
26.72	169
26.74	167
26.76	188
26.78	188
26.8	161
26.82	178
26.84	155
26.86	134
26.88	143
26.9	166
26.92	160
26.94	170
26.96	169
26.98	160
27	165
27.02	171
27.04	163
27.06	164
27.08	165
27.1	155
27.12	185
27.14	146
27.16	147
27.18	162
27.2	152
27.22	137
27.24	163
27.26	172
27.28	140
27.3	160
27.32	126
27.34	156
27.36	162
27.38	144
27.4	144
27.42	168
27.44	141
27.46	140
27.48	161
27.5	169
27.52	170
27.54	148
27.56	153
27.58	152
27.6	158
27.62	119
27.64	148
27.66	139
27.68	148
27.7	150
27.72	146
27.74	142
27.76	134
27.78	168
27.8	163
27.82	152
27.84	152
27.86	154
27.88	169
27.9	157
27.92	163
27.94	155
27.96	160
27.98	161
28	158
28.02	127
28.04	140
28.06	157
28.08	127
28.1	149
28.12	144
28.14	153
28.16	147
28.18	179
28.2	158
28.22	167
28.24	157
28.26	145
28.28	149
28.3	162
28.32	166
28.34	157
28.36	157
28.38	162
28.4	129
28.42	129
28.44	142
28.46	163
28.48	163
28.5	136
28.52	152
28.54	151
28.56	142
28.58	176
28.6	180
28.62	136
28.64	161
28.66	171
28.68	153
28.7	144
28.72	142
28.74	143
28.76	147
28.78	159
28.8	158
28.82	144
28.84	136
28.86	151
28.88	138
28.9	159
28.92	145
28.94	157
28.96	147
28.98	172
29	136
29.02	156
29.04	167
29.06	149
29.08	137
29.1	136
29.12	145
29.14	151
29.16	136
29.18	145
29.2	151
29.22	140
29.24	131
29.26	137
29.28	155
29.3	135
29.32	161
29.34	141
29.36	153
29.38	165
29.4	156
29.42	154
29.44	166
29.46	167
29.48	147
29.5	162
29.52	162
29.54	148
29.56	150
29.58	145
29.6	159
29.62	139
29.64	122
29.66	150
29.68	153
29.7	157
29.72	135
29.74	121
29.76	148
29.78	149
29.8	165
29.82	144
29.84	159
29.86	141
29.88	139
29.9	149
29.92	151
29.94	139
29.96	159
29.98	143
30	153
30.02	159
30.04	146
30.06	149
30.08	157
30.1	154
30.12	166
30.14	145
30.16	159
30.18	156
30.2	160
30.22	161
30.24	150
30.26	152
30.28	154
30.3	131
30.32	146
30.34	167
30.36	143
30.38	164
30.4	159
30.42	175
30.44	165
30.46	134
30.48	151
30.5	137
30.52	150
30.54	164
30.56	152
30.58	140
30.6	145
30.62	135
30.64	136
30.66	131
30.68	141
30.7	146
30.72	159
30.74	169
30.76	144
30.78	129
30.8	166
30.82	163
30.84	161
30.86	149
30.88	138
30.9	149
30.92	147
30.94	164
30.96	192
30.98	149
31	139
31.02	149
31.04	150
31.06	133
31.08	139
31.1	143
31.12	150
31.14	163
31.16	142
31.18	146
31.2	139
31.22	133
31.24	159
31.26	153
31.28	138
31.3	143
31.32	148
31.34	138
31.36	141
31.38	163
31.4	135
31.42	154
31.44	147
31.46	140
31.48	148
31.5	155
31.52	171
31.54	142
31.56	152
31.58	141
31.6	150
31.62	136
31.64	131
31.66	144
31.68	131
31.7	154
31.72	149
31.74	175
31.76	138
31.78	166
31.8	165
31.82	164
31.84	165
31.86	136
31.88	170
31.9	181
31.92	192
31.94	157
31.96	171
31.98	154
32	174
32.02	194
32.04	197
32.06	217
32.08	195
32.1	189
32.12	235
32.14	208
32.16	237
32.18	228
32.2	234
32.22	249
32.24	279
32.26	257
32.28	275
32.3	272
32.32	265
32.34	277
32.36	285
32.38	311
32.4	309
32.42	311
32.44	323
32.46	338
32.48	398
32.5	372
32.52	383
32.54	441
32.56	427
32.58	493
32.6	553
32.62	595
32.64	617
32.66	729
32.68	776
32.7	868
32.72	914
32.74	1064
32.76	1212
32.78	1346
32.8	1561
32.82	1788
32.84	2162
32.86	2509
32.88	3134
32.9	3646
32.92	4452
32.94	5602
32.96	6947
32.98	8409
33	10733
33.02	13739
33.04	17055
33.06	21038
33.08	24380
33.1	27491
33.12	28818
33.14	29322
33.16	27476
33.18	24416
33.2	20947
33.22	17555
33.24	14144
33.26	11150
33.28	8098
33.3	5852
33.32	4239
33.34	3020
33.36	2349
33.38	1892
33.4	1630
33.42	1345
33.44	1191
33.46	1047
33.48	928
33.5	828
33.52	738
33.54	653
33.56	619
33.58	539
33.6	487
33.62	444
33.64	451
33.66	431
33.68	397
33.7	398
33.72	297
33.74	332
33.76	309
33.78	312
33.8	255
33.82	262
33.84	251
33.86	255
33.88	240
33.9	221
33.92	203
33.94	217
33.96	234
33.98	240
34	198
34.02	227
34.04	186
34.06	191
34.08	196
34.1	176
34.12	180
34.14	155
34.16	156
34.18	175
34.2	169
34.22	176
34.24	162
34.26	167
34.28	169
34.3	159
34.32	146
34.34	153
34.36	150
34.38	164
34.4	163
34.42	176
34.44	144
34.46	138
34.48	178
34.5	159
34.52	148
34.54	148
34.56	174
34.58	164
34.6	161
34.62	136
34.64	146
34.66	152
34.68	177
34.7	162
34.72	170
34.74	159
34.76	185
34.78	180
34.8	195
34.82	201
34.84	218
34.86	212
34.88	206
34.9	234
34.92	263
34.94	232
34.96	254
34.98	275
35	320
35.02	295
35.04	392
35.06	370
35.08	363
35.1	379
35.12	378
35.14	398
35.16	352
35.18	361
35.2	316
35.22	325
35.24	292
35.26	311
35.28	278
35.3	245
35.32	238
35.34	226
35.36	213
35.38	192
35.4	170
35.42	156
35.44	158
35.46	149
35.48	156
35.5	129
35.52	139
35.54	143
35.56	132
35.58	128
35.6	121
35.62	136
35.64	111
35.66	115
35.68	136
35.7	126
35.72	122
35.74	138
35.76	111
35.78	115
35.8	119
35.82	92
35.84	108
35.86	115
35.88	113
35.9	121
35.92	109
35.94	124
35.96	117
35.98	115
36	130
36.02	121
36.04	107
36.06	126
36.08	95
36.1	116
36.12	127
36.14	109
36.16	108
36.18	108
36.2	107
36.22	111
36.24	108
36.26	110
36.28	116
36.3	127
36.32	127
36.34	116
36.36	105
36.38	109
36.4	103
36.42	108
36.44	120
36.46	87
36.48	103
36.5	103
36.52	121
36.54	106
36.56	126
36.58	107
36.6	107
36.62	126
36.64	93
36.66	94
36.68	103
36.7	89
36.72	108
36.74	124
36.76	123
36.78	97
36.8	118
36.82	106
36.84	106
36.86	122
36.88	104
36.9	106
36.92	101
36.94	124
36.96	127
36.98	116
37	131
37.02	128
37.04	124
37.06	147
37.08	122
37.1	134
37.12	150
37.14	141
37.16	146
37.18	134
37.2	149
37.22	124
37.24	120
37.26	120
37.28	131
37.3	120
37.32	118
37.34	100
37.36	102
37.38	118
37.4	127
37.42	115
37.44	113
37.46	95
37.48	110
37.5	102
37.52	102
37.54	102
37.56	98
37.58	110
37.6	109
37.62	120
37.64	104
37.66	104
37.68	105
37.7	84
37.72	74
37.74	113
37.76	102
37.78	109
37.8	107
37.82	108
37.84	120
37.86	93
37.88	105
37.9	86
37.92	108
37.94	120
37.96	96
37.98	108
38	108
38.02	95
38.04	93
38.06	95
38.08	91
38.1	98
38.12	88
38.14	88
38.16	87
38.18	99
38.2	95
38.22	113
38.24	106
38.26	103
38.28	95
38.3	94
38.32	94
38.34	94
38.36	97
38.38	84
38.4	111
38.42	102
38.44	125
38.46	96
38.48	100
38.5	111
38.52	92
38.54	86
38.56	102
38.58	100
38.6	82
38.62	113
38.64	120
38.66	99
38.68	112
38.7	95
38.72	121
38.74	112
38.76	114
38.78	118
38.8	131
38.82	132
38.84	155
38.86	157
38.88	171
38.9	204
38.92	247
38.94	279
38.96	255
38.98	329
39	342
39.02	354
39.04	413
39.06	401
39.08	432
39.1	388
39.12	371
39.14	370
39.16	378
39.18	311
39.2	271
39.22	240
39.24	203
39.26	198
39.28	179
39.3	157
39.32	156
39.34	148
39.36	139
39.38	136
39.4	122
39.42	117
39.44	107
39.46	141
39.48	111
39.5	99
39.52	100
39.54	118
39.56	115
39.58	130
39.6	114
39.62	109
39.64	112
39.66	99
39.68	114
39.7	111
39.72	109
39.74	96
39.76	91
39.78	107
39.8	106
39.82	134
39.84	114
39.86	121
39.88	119
39.9	114
39.92	126
39.94	123
39.96	118
39.98	116
40	137
40.02	116
40.04	116
40.06	122
40.08	137
40.1	138
40.12	129
40.14	123
40.16	131
40.18	127
40.2	132
40.22	127
40.24	115
40.26	141
40.28	164
40.3	124
40.32	155
40.34	128
40.36	152
40.38	138
40.4	171
40.42	168
40.44	178
40.46	197
40.48	245
40.5	234
40.52	240
40.54	301
40.56	312
40.58	349
40.6	381
40.62	487
40.64	546
40.66	647
40.68	793
40.7	1047
40.72	1239
40.74	1662
40.76	2062
40.78	2525
40.8	2964
40.82	3448
40.84	3886
40.86	3987
40.88	3906
40.9	3841
40.92	3428
40.94	3079
40.96	2700
40.98	2562
41	2043
41.02	1620
41.04	1296
41.06	1049
41.08	812
41.1	632
41.12	478
41.14	418
41.16	330
41.18	322
41.2	274
41.22	223
41.24	210
41.26	235
41.28	189
41.3	204
41.32	168
41.34	152
41.36	149
41.38	165
41.4	162
41.42	143
41.44	138
41.46	138
41.48	163
41.5	130
41.52	148
41.54	144
41.56	127
41.58	114
41.6	125
41.62	141
41.64	129
41.66	137
41.68	122
41.7	117
41.72	109
41.74	137
41.76	110
41.78	93
41.8	128
41.82	120
41.84	125
41.86	94
41.88	105
41.9	120
41.92	111
41.94	115
41.96	110
41.98	117
42	134
42.02	107
42.04	113
42.06	104
42.08	102
42.1	122
42.12	127
42.14	125
42.16	131
42.18	127
42.2	131
42.22	140
42.24	124
42.26	148
42.28	138
42.3	132
42.32	144
42.34	138
42.36	147
42.38	153
42.4	155
42.42	187
42.44	162
42.46	166
42.48	208
42.5	187
42.52	203
42.54	195
42.56	214
42.58	225
42.6	233
42.62	232
42.64	246
42.66	241
42.68	207
42.7	213
42.72	212
42.74	223
42.76	212
42.78	198
42.8	207
42.82	212
42.84	182
42.86	180
42.88	172
42.9	180
42.92	159
42.94	174
42.96	174
42.98	148
43	145
43.02	117
43.04	127
43.06	135
43.08	121
43.1	142
43.12	141
43.14	114
43.16	142
43.18	127
43.2	116
43.22	96
43.24	118
43.26	118
43.28	126
43.3	109
43.32	127
43.34	121
43.36	127
43.38	112
43.4	119
43.42	117
43.44	120
43.46	137
43.48	125
43.5	115
43.52	115
43.54	138
43.56	110
43.58	124
43.6	113
43.62	118
43.64	119
43.66	133
43.68	107
43.7	147
43.72	131
43.74	137
43.76	120
43.78	119
43.8	138
43.82	127
43.84	126
43.86	135
43.88	125
43.9	128
43.92	130
43.94	132
43.96	124
43.98	142
44	134
44.02	160
44.04	152
44.06	159
44.08	163
44.1	152
44.12	157
44.14	196
44.16	173
44.18	165
44.2	186
44.22	173
44.24	187
44.26	192
44.28	204
44.3	210
44.32	202
44.34	187
44.36	190
44.38	205
44.4	215
44.42	184
44.44	205
44.46	195
44.48	194
44.5	190
44.52	191
44.54	173
44.56	150
44.58	156
44.6	187
44.62	165
44.64	157
44.66	167
44.68	164
44.7	167
44.72	166
44.74	156
44.76	139
44.78	165
44.8	152
44.82	146
44.84	143
44.86	142
44.88	131
44.9	127
44.92	102
44.94	134
44.96	144
44.98	125
45	131
45.02	114
45.04	113
45.06	122
45.08	127
45.1	124
45.12	132
45.14	143
45.16	135
45.18	125
45.2	113
45.22	113
45.24	139
45.26	125
45.28	101
45.3	129
45.32	105
45.34	108
45.36	130
45.38	105
45.4	116
45.42	103
45.44	139
45.46	127
45.48	116
45.5	101
45.52	100
45.54	106
45.56	112
45.58	125
45.6	95
45.62	131
45.64	122
45.66	125
45.68	132
45.7	123
45.72	126
45.74	116
45.76	133
45.78	137
45.8	142
45.82	138
45.84	131
45.86	108
45.88	106
45.9	125
45.92	102
45.94	121
45.96	134
45.98	119
46	122
46.02	103
46.04	139
46.06	132
46.08	124
46.1	131
46.12	124
46.14	125
46.16	124
46.18	128
46.2	117
46.22	112
46.24	142
46.26	134
46.28	123
46.3	104
46.32	149
46.34	112
46.36	145
46.38	156
46.4	140
46.42	133
46.44	148
46.46	150
46.48	139
46.5	134
46.52	163
46.54	131
46.56	147
46.58	169
46.6	157
46.62	162
46.64	187
46.66	161
46.68	180
46.7	190
46.72	191
46.74	179
46.76	182
46.78	184
46.8	193
46.82	189
46.84	218
46.86	229
46.88	200
46.9	210
46.92	205
46.94	230
46.96	267
46.98	252
47	248
47.02	276
47.04	316
47.06	306
47.08	322
47.1	349
47.12	395
47.14	436
47.16	482
47.18	511
47.2	556
47.22	600
47.24	762
47.26	840
47.28	1019
47.3	1117
47.32	1240
47.34	1606
47.36	1936
47.38	2395
47.4	2874
47.42	3521
47.44	4171
47.46	4896
47.48	5393
47.5	6007
47.52	6440
47.54	6616
47.56	6739
47.58	6429
47.6	6140
47.62	5837
47.64	5273
47.66	4811
47.68	4339
47.7	3798
47.72	3274
47.74	2802
47.76	2341
47.78	1925
47.8	1672
47.82	1272
47.84	1070
47.86	956
47.88	808
47.9	638
47.92	615
47.94	575
47.96	494
47.98	431
48	370
48.02	327
48.04	329
48.06	334
48.08	271
48.1	273
48.12	275
48.14	257
48.16	274
48.18	218
48.2	231
48.22	238
48.24	230
48.26	234
48.28	200
48.3	203
48.32	219
48.34	203
48.36	205
48.38	189
48.4	202
48.42	190
48.44	189
48.46	200
48.48	192
48.5	216
48.52	197
48.54	184
48.56	199
48.58	187
48.6	166
48.62	191
48.64	199
48.66	167
48.68	199
48.7	238
48.72	237
48.74	231
48.76	226
48.78	265
48.8	257
48.82	288
48.84	301
48.86	291
48.88	329
48.9	317
48.92	317
48.94	379
48.96	404
48.98	462
49	455
49.02	475
49.04	436
49.06	496
49.08	504
49.1	509
49.12	535
49.14	498
49.16	460
49.18	447
49.2	440
49.22	365
49.24	362
49.26	359
49.28	340
49.3	294
49.32	287
49.34	265
49.36	270
49.38	217
49.4	221
49.42	187
49.44	204
49.46	203
49.48	181
49.5	144
49.52	156
49.54	160
49.56	170
49.58	169
49.6	140
49.62	138
49.64	164
49.66	112
49.68	127
49.7	143
49.72	128
49.74	132
49.76	129
49.78	123
49.8	115
49.82	135
49.84	122
49.86	127
49.88	131
49.9	113
49.92	141
49.94	116
49.96	128
49.98	133
50	109
50.02	119
50.04	114
50.06	131
50.08	125
50.1	117
50.12	111
50.14	122
50.16	107
50.18	99
50.2	120
50.22	134
50.24	125
50.26	99
50.28	109
50.3	108
50.32	113
50.34	118
50.36	126
50.38	113
50.4	114
50.42	95
50.44	105
50.46	94
50.48	105
50.5	105
50.52	97
50.54	121
50.56	111
50.58	130
50.6	97
50.62	111
50.64	125
50.66	119
50.68	111
50.7	116
50.72	113
50.74	97
50.76	91
50.78	115
50.8	95
50.82	110
50.84	117
50.86	101
50.88	103
50.9	97
50.92	109
50.94	125
50.96	109
50.98	97
51	99
51.02	111
51.04	105
51.06	103
51.08	101
51.1	98
51.12	100
51.14	108
51.16	84
51.18	99
51.2	110
51.22	87
51.24	111
51.26	103
51.28	108
51.3	127
51.32	133
51.34	113
51.36	104
51.38	127
51.4	100
51.42	120
51.44	122
51.46	110
51.48	112
51.5	112
51.52	116
51.54	106
51.56	100
51.58	95
51.6	118
51.62	94
51.64	112
51.66	111
51.68	104
51.7	111
51.72	108
51.74	114
51.76	104
51.78	101
51.8	107
51.82	114
51.84	115
51.86	113
51.88	111
51.9	117
51.92	114
51.94	140
51.96	123
51.98	108
52	121
52.02	128
52.04	164
52.06	155
52.08	157
52.1	173
52.12	170
52.14	199
52.16	163
52.18	180
52.2	170
52.22	151
52.24	158
52.26	151
52.28	155
52.3	154
52.32	131
52.34	136
52.36	131
52.38	144
52.4	129
52.42	103
52.44	124
52.46	103
52.48	110
52.5	130
52.52	111
52.54	117
52.56	120
52.58	125
52.6	121
52.62	107
52.64	117
52.66	114
52.68	92
52.7	123
52.72	117
52.74	128
52.76	122
52.78	89
52.8	109
52.82	114
52.84	132
52.86	113
52.88	118
52.9	115
52.92	116
52.94	113
52.96	95
52.98	109
53	129
53.02	118
53.04	126
53.06	97
53.08	95
53.1	120
53.12	104
53.14	124
53.16	139
53.18	119
53.2	139
53.22	134
53.24	124
53.26	142
53.28	149
53.3	179
53.32	176
53.34	176
53.36	191
53.38	229
53.4	274
53.42	326
53.44	336
53.46	410
53.48	467
53.5	522
53.52	669
53.54	725
53.56	759
53.58	782
53.6	814
53.62	809
53.64	765
53.66	693
53.68	684
53.7	630
53.72	603
53.74	517
53.76	475
53.78	412
53.8	383
53.82	311
53.84	311
53.86	274
53.88	242
53.9	197
53.92	187
53.94	193
53.96	154
53.98	144
54	168
54.02	132
54.04	137
54.06	122
54.08	158
54.1	158
54.12	143
54.14	142
54.16	135
54.18	155
54.2	122
54.22	159
54.24	142
54.26	139
54.28	117
54.3	129
54.32	130
54.34	138
54.36	142
54.38	147
54.4	144
54.42	147
54.44	174
54.46	163
54.48	170
54.5	182
54.52	171
54.54	171
54.56	187
54.58	202
54.6	216
54.62	211
54.64	246
54.66	258
54.68	264
54.7	298
54.72	281
54.74	339
54.76	352
54.78	395
54.8	456
54.82	453
54.84	454
54.86	534
54.88	494
54.9	485
54.92	496
54.94	482
54.96	497
54.98	525
55	452
55.02	435
55.04	421
55.06	413
55.08	400
55.1	380
55.12	315
55.14	339
55.16	267
55.18	290
55.2	275
55.22	255
55.24	239
55.26	237
55.28	220
55.3	174
55.32	194
55.34	161
55.36	184
55.38	156
55.4	152
55.42	154
55.44	149
55.46	146
55.48	145
55.5	127
55.52	122
55.54	124
55.56	110
55.58	104
55.6	114
55.62	114
55.64	99
55.66	102
55.68	107
55.7	105
55.72	129
55.74	112
55.76	114
55.78	118
55.8	123
55.82	97
55.84	100
55.86	106
55.88	118
55.9	113
55.92	103
55.94	104
55.96	96
55.98	96
56	98
56.02	100
56.04	98
56.06	123
56.08	100
56.1	104
56.12	95
56.14	104
56.16	105
56.18	102
56.2	120
56.22	112
56.24	89
56.26	107
56.28	96
56.3	110
56.32	101
56.34	106
56.36	99
56.38	101
56.4	92
56.42	94
56.44	90
56.46	84
56.48	98
56.5	104
56.52	110
56.54	115
56.56	97
56.58	112
56.6	94
56.62	88
